Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1673022406,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022406,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022406,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022406,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022406,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022407,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022407,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022407,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022407,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022407,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022407,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022407,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022408,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022408,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022408,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022408,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022408,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022408,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022408,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022409,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022409,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022409,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022409,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022409,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022409,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022409,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022410,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022410,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022410,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022410,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022410,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022410,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022410,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022411,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022411,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022411,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022411,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022411,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022411,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022411,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022412,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022412,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,79,78.5270416666511,62.13104199923691,94.04462500242516,87.66666666666667
1673022412,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022412,4,grpc,/pb.VacancyService/GetVacancies,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022412,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022412,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,160.0,212.9216388326919,115.44141700142063,723.3386250009062,87.58333333333333
1673022412,4,,Aggregated,0.100000,0.000000,0,0,0,0,0,0,0,0,0,0,0,54,0,130.0,179.1209136295543,62.13104199923691,1388.64783399913,91.68518518518519
1673022413,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022413,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,13,0,80,80.29683007687429,62.13104199923691,101.53429099955247,87.6923076923077
1673022413,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,150.18567008337413,112.58724999788683,237.66587499994785,2.0
1673022413,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022413,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,130.0,138.707087083579,112.80774999977439,185.57745900034206,87.58333333333333
1673022413,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,13,0,160.0,209.67382692246107,115.44141700142063,723.3386250009062,87.61538461538461
1673022413,4,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,56,0,130.0,177.585066267771,62.13104199923691,1388.64783399913,91.55357142857143
1673022414,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022414,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,14,0,79,80.03013092846751,62.13104199923691,101.53429099955247,87.71428571428571
1673022414,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,130.0,145.74265778589637,112.58724999788683,237.66587499994785,2.0
1673022414,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022414,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,160,160,160,160,160,160,160,160,160,160,160,14,0,130.0,138.3952949288089,112.80774999977439,185.57745900034206,87.64285714285714
1673022414,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,190,190,190,190,190,190,190,190,190,190,190,14,0,160.0,207.9242469995474,115.44141700142063,723.3386250009062,87.64285714285714
1673022414,4,,Aggregated,0.000000,0.000000,120,160,170,170,190,190,190,190,190,190,190,62,0,130.0,172.86652762900744,62.13104199923691,1388.64783399913,88.43548387096774
1673022415,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022415,4,grpc,/pb.VacancyService/CreateVacancy,0.000000,0.000000,100,100,100,100,100,100,100,100,100,100,100,14,0,79,80.03013092846751,62.13104199923691,101.53429099955247,87.71428571428571
1673022415,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,14,0,130.0,145.74265778589637,112.58724999788683,237.66587499994785,2.0
1673022415,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022415,4,grpc,/pb.VacancyService/GetVacancy,0.000000,0.000000,160,160,160,160,160,160,160,160,160,160,160,14,0,130.0,138.3952949288089,112.80774999977439,185.57745900034206,87.64285714285714
1673022415,4,grpc,/pb.VacancyService/UpdateVacancy,0.000000,0.000000,190,190,190,190,190,190,190,190,190,190,190,14,0,160.0,207.9242469995474,115.44141700142063,723.3386250009062,87.64285714285714
1673022415,4,,Aggregated,0.000000,0.000000,120,160,170,170,190,190,190,190,190,190,190,62,0,130.0,172.86652762900744,62.13104199923691,1388.64783399913,88.43548387096774
1673022416,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022416,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022416,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022416,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022416,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022416,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022416,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022417,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022417,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022417,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022417,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022417,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022417,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022417,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022418,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022418,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022418,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022418,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022418,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022418,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022418,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022419,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022419,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022419,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022419,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022419,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022419,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022419,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022421,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022421,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022421,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022421,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022421,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022421,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022421,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022422,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022422,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,100,100,100,100,100,100,100,100,100,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022422,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022422,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022422,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,160,160,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022422,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,170,170,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022422,4,,Aggregated,0.300000,0.000000,130,150,170,170,190,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022423,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022423,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,99,99,99,99,99,99,99,99,99,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022423,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022423,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022423,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022423,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,190,190,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022423,4,,Aggregated,0.300000,0.000000,120,130,150,190,370,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022424,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022424,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,99,99,99,99,99,99,99,99,99,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022424,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,120,120,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022424,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022424,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022424,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,190,190,190,190,190,190,190,190,190,190,190,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022424,4,,Aggregated,0.300000,0.000000,120,130,150,190,370,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022425,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022425,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,99,99,99,99,99,99,99,99,99,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022425,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022425,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022425,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022425,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,150,150,150,150,150,150,150,150,150,150,150,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022425,4,,Aggregated,0.300000,0.000000,150,150,370,370,370,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022426,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022426,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,99,99,99,99,99,99,99,99,99,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022426,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022426,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022426,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022426,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,150,150,150,150,150,150,150,150,150,150,150,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022426,4,,Aggregated,0.300000,0.000000,150,150,370,370,370,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
1673022427,4,grpc,/pb.AuthService/SignInUser,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,180.0,575.0989723334593,155.76279100059764,1388.64783399913,491.0
1673022427,4,grpc,/pb.VacancyService/CreateVacancy,0.100000,0.000000,99,99,99,99,99,99,99,99,99,99,99,15,0,80,81.30917219968978,62.13104199923691,101.53429099955247,87.6
1673022427,4,grpc,/pb.VacancyService/DeleteVacancy,0.000000,0.000000,130,130,130,130,130,130,130,130,130,130,130,15,0,130.0,144.6585222668849,112.58724999788683,237.66587499994785,2.0
1673022427,4,grpc,/pb.VacancyService/GetVacancies,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,320.0,327.71172233333346,132.30375000057393,533.7870000003022,100.0
1673022427,4,grpc,/pb.VacancyService/GetVacancy,0.100000,0.000000,370,370,370,370,370,370,370,370,370,370,370,15,0,140.0,153.88006413340918,112.80774999977439,370.6668329978129,87.6
1673022427,4,grpc,/pb.VacancyService/UpdateVacancy,0.100000,0.000000,150,150,150,150,150,150,150,150,150,150,150,15,0,160.0,203.83380553297079,115.44141700142063,723.3386250009062,87.6
1673022427,4,,Aggregated,0.300000,0.000000,150,150,370,370,370,370,370,370,370,370,370,66,0,130.0,173.69175069688936,62.13104199923691,1388.64783399913,87.04545454545455
